id,month,gkg_date,url,domain,title,title_source,relevant,sentiment,theme
5008,2024-10,20241023104500,https://www.lowellsun.com/2024/10/23/markleys-data-center-expansion-approved/,lowellsun.com,Markley's data center expansion approved,live,yes,positive,investment_buildout
5009,2024-10,20241007144500,https://www.datacenterdynamics.com/en/news/swedens-tloop-to-place-data-center-in-stockholms-slaughterhouse-district/,datacenterdynamics.com,Sweden’s T.Loop to place data center in Stockholm’s slaughterhouse district - DCD,live,yes,neutral,investment_buildout
5010,2024-10,20241029233000,https://www.nbcchicago.com/news/business/money-report/goldman-institute-calls-for-data-center-diplomacy-as-u-s-competes-in-global-ai-race/3587150/,nbcchicago.com,Goldman Institute calls for ‘data center diplomacy’ as U.S. competes in global AI race – NBC Chicago,live,yes,neutral,policy_regulation
5011,2024-10,20241002151500,https://www.edmontonexaminer.com:443/business/local-business/data-centres-pose-challenge-decarbonizing-electricity-grid-transalta/wcm/fe6bd8ae-f7b1-406f-8b39-8a17cad06ccc,edmontonexaminer.com:443,data centres pose challenge decarbonizing electricity grid transalta,slug,yes,negative,energy_grid
5012,2024-10,20241003070000,https://www.rte.ie/news/business/2024/1003/1473305-connect-engineers-to-strike-at-meta-data-centre-in-meath/,rte.ie,Connect engineers to strike at Meta data centre in Meath,live,yes,negative,jobs_economy
5013,2024-10,20241009150000,https://www.datacenterdynamics.com/en/news/data-centers-form-40-of-global-real-estate-investment-target-linklaters/,datacenterdynamics.com,Data centers form 40% of global real estate investment target - Linklaters - DCD,live,yes,positive,investment_buildout
5014,2024-10,20241030050000,https://www.bangkokpost.com/business/general/2892628/equinix-invests-500-million-in-thai-data-centres,bangkokpost.com,Bangkok Post - Equinix invests $500 million in Thai data centres,live,yes,positive,investment_buildout
5015,2024-10,20241004184500,https://www.thehindubusinessline.com/news/maharashtra-to-establish-green-integrated-data-centre-parks-at-an-outlay-of-160-lakh-crore/article68718216.ece,thehindubusinessline.com,Maharashtra to establish Green Integrated Data Centre Parks at an outlay of ₹1.60 lakh crore - The HinduBusinessLine,live,yes,positive,investment_buildout
5016,2024-10,20241002021500,https://www.crikey.com.au/2024/10/02/peter-dutton-nuclear-energy-artificial-intelligence-data-centres/,crikey.com.au,Dutton is losing the debate over nuclear energy right when we need it for AI,live,no,neutral,other
5017,2024-10,20241030204500,https://www.denverpost.com/2024/10/30/denver-data-center-coresite-tax-break-city-council/,denverpost.com,Coresite will no longer seek Denver tax break for new data center,live,yes,negative,policy_regulation
5018,2024-10,20241016190000,https://www.datacenterdynamics.com/en/news/iea-global-data-center-electricity-consumption-to-increase-significantly-but-remain-a-small-part-of-overall-usage/,datacenterdynamics.com,"IEA: Global data center electricity consumption to ""increase significantly,"" but remain a small part of overall usage - DCD",live,yes,neutral,energy_grid
5019,2024-10,20241008120000,https://www.mlive.com/environment/2024/10/benton-harbor-eyes-data-center-as-lifeline-to-troubled-water-system.html,mlive.com,benton harbor eyes data center as lifeline to troubled water system,slug,yes,positive,environment_water
5020,2024-10,20241025174500,https://www.datacenterdynamics.com/en/news/30-billion-data-center-project-proposed-in-italy-minister/,datacenterdynamics.com,€30 billion data center project proposed in Italy – Minister - DCD,live,yes,positive,investment_buildout
5021,2024-10,20241017144500,https://www.cnbc.com/2024/10/17/jpmorgan-says-buy-power-producers-as-ai-data-centers-shift-electric-demand.html,cnbc.com,JPMorgan says buy these power producers on the 'paradigm shift' in electricity demand from AI data centers,live,yes,positive,energy_grid
5022,2024-10,20241007194500,https://www.datacenterdynamics.com/en/news/microsoft-to-build-420m-data-center-in-new-albany-ohio/,datacenterdynamics.com,"Microsoft to build $420m data center in New Albany, Ohio - DCD",live,yes,positive,investment_buildout
5023,2024-10,20241030163000,https://www.datacenterknowledge.com:443/energy-power-supply/centerpoint-reports-700-spike-in-texas-ai-data-center-requests,datacenterknowledge.com:443,CenterPoint Reports 700% Spike in Texas AI-Data Center Requests,live,yes,neutral,energy_grid
5024,2024-10,20241012214500,https://oilprice.com/Energy/Natural-Gas/EQT-Sees-Strong-Data-Center-Driven-Gas-Demand-Growth-by-2030.html,oilprice.com,EQT Sees Strong Data Center Driven Gas Demand Growth by 2030 | OilPrice.com,live,yes,positive,energy_grid
5025,2024-10,20241021120000,https://www.gasworld.com/story/keppel-and-woodside-advance-hydrogen-deal-for-singapore-data-centres/2145588.article/,gasworld.com,Keppel and Woodside advance hydrogen deal for Singapore data centres | Hydrogen News | gasworld,live,yes,positive,energy_grid
5026,2024-10,20241008134500,https://www.datacenterknowledge.com:443/energy-power-supply/google-talks-to-utilities-about-nuclear-power-for-data-centers,datacenterknowledge.com:443,Google Talks to Utilities About Nuclear Power for Data Centers,live,yes,neutral,energy_grid
5027,2024-10,20241017083000,https://nuclear-news.net/2024/10/17/1-b1-open-ai-wants-to-build-data-centres-that-would-consume-more-electricity-per-year-than-the-whole-of-the-u-k/,nuclear-news.net,Open AI Wants to Build Data Centres That Would Consume More Electricity Per Year Than the Whole of the U.K. « nuclear-news,live,yes,negative,energy_grid
5028,2024-10,20241002174500,https://edmontonsun.com/business/local-business/data-centres-pose-challenge-decarbonizing-electricity-grid-transalta/wcm/fe6bd8ae-f7b1-406f-8b39-8a17cad06ccc,edmontonsun.com,data centres pose challenge decarbonizing electricity grid transalta,slug,yes,negative,energy_grid
5029,2024-10,20241016174500,https://www.bnnbloomberg.ca/business/company-news/2024/10/16/amazon-google-make-dueling-nuclear-investments-to-power-data-centers-with-clean-energy/,bnnbloomberg.ca,"Amazon, Google make dueling nuclear investments to power data centers with clean energy",live,yes,positive,energy_grid
5030,2024-10,20241003154500,https://www.wglt.org/illinois/2024-10-03/pritzker-touts-illinois-economic-development-at-data-center-groundbreaking,wglt.org,Pritzker touts Illinois' economic development at data center groundbreaking,live,yes,positive,jobs_economy
5031,2024-10,20241025074500,https://www.constructionequipmentguide.com/microsoft-pays-6m-for-land-south-of-atlanta-to-build-data-center-expansion/64126,constructionequipmentguide.com,Microsoft Pays $6M for Land to Build Data Center Expansion : CEG,live,yes,neutral,investment_buildout
5032,2024-10,20241009214500,https://www.insidermonkey.com/blog/is-taiwan-semiconductor-manufacturing-company-limited-tsm-the-best-ai-data-center-stock-to-buy-now-1370098/,insidermonkey.com,Is Taiwan Semiconductor Manufacturing Company Limited (TSM) the Best AI Data Center Stock to Buy Now? - Insider Monkey,live,yes,positive,investment_buildout
5033,2024-10,20241017013000,https://www.farmersjournal.ie/viewpoints/viewpoints/colm-mccarthy-irish-data-centres-an-outlier-for-energy-use-840129,farmersjournal.ie,Colm McCarthy: Irish data centres an outlier for energy use -  Premium,live,yes,negative,energy_grid
5034,2024-10,20241001160000,https://www.fbherald.com/news/national/germany-inaugurates-ibms-first-european-quantum-data-centre/article_9dd45644-db43-590b-8b20-dde1f1d1ddbf.html,fbherald.com,germany inaugurates ibms first european quantum data centre,slug,yes,positive,tech_operations
5035,2024-10,20241010164500,https://www.globenewswire.com/news-release/2024/10/10/2961527/0/en/Australia-Data-Center-Rack-Industry-Research-2023-2029.html,globenewswire.com,Australia Data Center Rack Industry Research 2023-2029,live,yes,neutral,investment_buildout
5036,2024-10,20241014163000,https://www.constructionenquirer.com/2024/10/14/data-centres-and-airport-expansion-to-spur-growth/,constructionenquirer.com,Data centres and airport expansion to spur growth |  Construction Enquirer News,live,yes,positive,investment_buildout
5037,2024-10,20241031144500,https://www.techrepublic.com/article/uk-europe-data-centre-energy/,techrepublic.com,"Power Shortages Stall Data Center Growth in UK, Europe",live,yes,negative,energy_grid
5038,2024-10,20241025174500,https://www.datacenterdynamics.com/en/news/coreweave-to-convert-new-jersey-lab-building-into-data-center/,datacenterdynamics.com,CoreWeave to convert New Jersey lab building into data center - DCD,live,yes,neutral,investment_buildout
5039,2024-10,20241007174500,https://www.irishtimes.com/business/2024/10/07/bord-pleanala-concedes-in-challenge-to-permission-for-12bn-data-centre/,irishtimes.com,Bord Pleanála concedes in challenge to permission for €1.2bn data centre – The Irish Times,live,yes,negative,community_opposition
5040,2024-10,20241017153000,https://www.globenewswire.com/news-release/2024/10/17/2965057/0/en/Thailand-Colocation-Data-Center-Portfolio-Report-2024-Detailed-Analysis-of-32-Existing-and-16-Upcoming-Data-Centers-with-Coverage-of-29-Investors-Operators.html,globenewswire.com,Thailand Colocation Data Center Portfolio Report 2024:,live,yes,neutral,investment_buildout
5041,2024-10,20241002053000,https://www.businesstimes.com.sg/companies-markets/equinix-partners-gic-canada-pension-fund-expand-data-centre-portfolio-us15-billion-joint-venture,businesstimes.com.sg,"Equinix partners GIC, Canada pension fund to expand data centre portfolio via US$15 billion joint venture  - The Business Times",live,yes,positive,investment_buildout
5042,2024-10,20241002141500,https://pagosadailypost.com/2024/10/02/big-pivots-colorado-should-say-no-to-data-center-incentives/,pagosadailypost.com,BIG PIVOTS: Colorado Should Say ‘No’ to Data Center Incentives – Pagosa Daily Post News Events & Video for Pagosa Springs Colorado,live,yes,negative,policy_regulation
5043,2024-10,20241024143000,https://htxt.co.za/2024/10/new-equinix-data-centre-will-house-nearly-4000-cabinets/,htxt.co.za,New Equinix data centre will house nearly 4000 cabinets - Hypertext,live,yes,positive,investment_buildout
5044,2024-10,20241022021500,https://www.itnewsonline.com/GlobeNewswire/STACK-Infrastructure-Delivers-First-Data-Center-in-Japan/86501,itnewsonline.com,STACK Infrastructure Delivers First Data Center in Japan,live,yes,positive,investment_buildout
5045,2024-10,20241003170000,https://www.irishtimes.com/business/work/2024/10/03/accusation-of-union-busting-denied-in-meta-data-centre-dispute/,irishtimes.com,Accusation of ‘union-busting’ denied in Meta data centre dispute – The Irish Times,live,yes,negative,jobs_economy
5046,2024-10,20241003104500,https://article.wn.com/view/2024/10/03/AI_versus_the_climate_as_data_center_emissions_soar/,article.wn.com,AI versus the climate as data center emissions soar - Worldnews.com,live,yes,negative,environment_water
5047,2024-10,20241015081500,https://article.wn.com/view/2024/10/15/Google_signs_nuclear_deal_to_power_AI_data_centres/,article.wn.com,Google signs nuclear deal to power AI data centres - Worldnews.com,live,yes,positive,energy_grid
5048,2024-10,20241007013000,https://www.roscommonherald.ie/connect-trade-union-defers-work-stoppage-at-meta-data-centre-in-meath_arid-33970.html,roscommonherald.ie,Connect trade union defers work stoppage at Meta data centre in Meath - Homepage - Roscommon Herald,live,yes,neutral,jobs_economy
5049,2024-10,20241022194500,https://www.union-bulletin.com/news/northwest/proposed-4-8-billion-data-center-for-wallula-gap-to-be-considered-by-port-of/article_49771cad-487b-53e1-9076-92e31ed099f0.html,union-bulletin.com,proposed billion data center for wallula gap to be considered by port of,slug,yes,neutral,investment_buildout
5050,2024-10,20241003031500,https://en.acnnewswire.com/press-release/english/93120/fujitsu-and-supermicro-announce-strategic-collaboration-to-develop-green-ai-computing-technology-and-liquid-cooled-datacenter-solutions,en.acnnewswire.com,fujitsu and supermicro announce strategic collaboration to develop green ai computing technology and liquid cooled datacenter solutions,slug,yes,positive,tech_operations
5051,2024-10,20241001191500,https://cloud-computing.tmcnet.com/breaking-news/articles/460858-quantum-leap-ibm-expands-data-center-fuel-algorithm.htm,cloud-computing.tmcnet.com,Quantum Leap: IBM Expands Data Center to Fuel Algorithm Innovation,live,yes,positive,investment_buildout
5052,2024-10,20241030164500,https://www.lightreading.com/data-centers/equinix-expands-into-thailand-with-500m-investment,lightreading.com,Equinix expands into Thailand with $500M investment,live,yes,positive,investment_buildout
5053,2024-10,20241017191500,https://www.finanznachrichten.de/nachrichten-2024-10/63557750-antea-group-driving-data-center-safety-insights-from-the-2024-ehsxtech-event-200.htm,finanznachrichten.de,Antea Group: Driving Data Center Safety: Insights From the 2024 EHSxTech Event,live,yes,neutral,tech_operations
5054,2024-10,20241010183000,https://qz.com/ai-chip-market-reach-500-billion-amd-data-center-nvidia-1851669774,qz.com,Ai Chip Market Reach 500 Billion Amd Data Center Nvidia - Quartz,live,yes,positive,investment_buildout
5055,2024-10,20241017061500,https://www.marketscreener.com/quote/stock/SCHNEIDER-ELECTRIC-SE-4699/news/Schneider-Electric-to-buy-data-centre-cooling-firm-Motivair-for-850-million-48093851/,marketscreener.com,Schneider Electric to buy data centre cooling firm Motivair for million,slug,yes,positive,investment_buildout
5056,2024-10,20241002074500,https://www.marketscreener.com/quote/stock/SKANSKA-AB-6491108/news/Skanska-builds-data-center-in-Arizona-USA-for-USD-241M-about-SEK-2-5-billion-47980600/,marketscreener.com,Skanska builds data center in Arizona USA for USD about SEK billion,slug,yes,positive,investment_buildout
5057,2024-10,20241015174500,https://www.itnewsonline.com/news/Reliance-Jio-Chairman-Akash-Ambani-Promotes-AI-and-Indian-Data-Centers-at-India-Mobile-Congress-2024/25706,itnewsonline.com,IT News Online - Reliance Jio Chairman Akash Ambani Promotes AI and Indian Data Centers at India Mobile Congress 2024,live,yes,positive,investment_buildout
5058,2024-10,20241030004500,https://www.bangkokpost.com/business/general/2892628/equinix-invests-b16bn-in-thai-data-centres,bangkokpost.com,Bangkok Post - Equinix invests $500 million in Thai data centres,live,yes,positive,investment_buildout
5059,2024-10,20241022190000,https://www.datacenterdynamics.com/en/news/tiktok-owner-bytedance-eyes-thailand-data-center-report/,datacenterdynamics.com,TikTok owner ByteDance eyes Thailand data center - report - DCD,live,yes,neutral,investment_buildout
5060,2024-10,20241028123000,https://www.manilatimes.net/2024/10/28/tmt-newswire/pr-newswire/zettabyte-partners-with-chief-telecom-to-revolutionize-ai-computing-with-energy-efficient-data-center/1992409,manilatimes.net,"Zettabyte Partners with Chief Telecom to Revolutionize AI Computing with Energy-Efficient Data Center

 | The Manila Times",live,yes,positive,tech_operations
5061,2024-10,20241023143000,https://www.itweb.co.za/article/alx-google-to-bolster-data-centre-tech-talent/WnpNgM21zxn7VrGd,itweb.co.za,"ALX, Google to bolster data centre tech talent | ITWeb",live,yes,positive,jobs_economy
5062,2024-10,20241011051500,https://www.digitimes.com/news/a20241009PD204/microsoft-taiwan-data-center-investment-development-sustainability.html,digitimes.com,"Microsoft boosts investment in Taiwan with data center, talent development, and sustainability initiatives",live,yes,positive,investment_buildout
5063,2024-10,20241022154500,https://www.esi-africa.com/industry-sectors/smart-technologies/data-centres-ai-could-put-considerable-strain-on-energy-networks/,esi-africa.com,data centres ai could put considerable strain on energy networks,slug,yes,negative,energy_grid
5064,2024-10,20241028004500,https://www.businesstimes.com.sg/companies-markets/new-green-mark-rules-could-drive-data-centre-capex-are-seen-necessary,businesstimes.com.sg,"New Green Mark rules could drive up data centre capex, but are seen as necessary - The Business Times",live,yes,neutral,policy_regulation
5065,2024-10,20241028063000,https://www.finanznachrichten.de/nachrichten-2024-10/63639352-stt-gdc-philippines-recognized-by-frost-sullivan-for-its-efficient-and-scalable-data-center-solutions-and-competitive-strategies-008.htm,finanznachrichten.de,CtrlS Datacenters Receives Frost & Sullivan's 2025 India Competitive Strategy Leadership Recognition in Data Center Services,live,yes,positive,other
5066,2024-10,20241007083000,https://www.businesswireindia.com/datalec-precision-installations-expands-into-apac-reinforcing-global-commitment-to-data-centre-excellence-91867.html,businesswireindia.com,Press Release Distribution India | Business Wire India,live,no,neutral,other
5067,2024-10,20241017091500,https://www.siliconrepublic.com/business/amazon-nuclear-power-energy-data-centres,siliconrepublic.com,Amazon is latest tech giant to push for nuclear,live,yes,positive,energy_grid
5068,2024-10,20241024080000,https://www.datacenterdynamics.com/en/news/futuredata-announces-first-off-taker-at-500mw-malaysian-data-center-park-in-sarawak/,datacenterdynamics.com,FutureData announces first off-taker at 500MW Malaysian data center park in Sarawak - DCD,live,yes,positive,investment_buildout
5069,2024-10,20241014151500,https://www.datacenterdynamics.com/en/news/orsted-commissions-hybrid-solar-plant-in-arizona-tied-to-meta-data-center/,datacenterdynamics.com,Ørsted commissions hybrid solar plant in Arizona tied to Meta data center - DCD,live,yes,positive,energy_grid
5070,2024-10,20241015131500,https://www.theregister.com/2024/10/15/uk_datacenter_investment/,theregister.com,Britain opens floodgates to US datacenter investment,live,yes,positive,policy_regulation
5071,2024-10,20241015093000,https://www.thisisoxfordshire.co.uk/news/24652141.1-9bn-data-centre-didcot-set-create-1-500-jobs/,thisisoxfordshire.co.uk,"£1.9bn data centre in Didcot set to create over 1,500 jobs | This is Oxfordshire",live,yes,positive,jobs_economy
5072,2024-10,20241030170000,https://hothardware.com/news/amd-smashes-earnings-record-data-center-revenue,hothardware.com,AMD Smashes Earnings As Record Data Center Revenue Offsets A Big Dip In Gaming | HotHardware,live,yes,positive,investment_buildout
5073,2024-10,20241017021500,https://www.biofuelsdigest.com/bdigest/nestes-renewable-diesel-decarbonizes-finnish-data-center/,biofuelsdigest.com,Neste’s renewable diesel decarbonizes Finnish data center  : The Daily Digest,live,yes,positive,energy_grid
5074,2024-10,20241017111500,https://www.euronews.com/business/2024/10/17/amazon-follows-google-in-taking-the-nuclear-option-to-power-data-centres,euronews.com,Amazon follows Google in taking the nuclear option to power data centres | Euronews,live,yes,positive,energy_grid
5075,2024-10,20241011004500,https://www.insidermonkey.com/blog/arista-networks-inc-anet-price-target-raised-to-460-by-citi-as-data-center-capex-growth-outlook-improves-amid-ai-demand-1370728/,insidermonkey.com,"Arista Networks, Inc. (ANET) Price Target Raised to $460 by Citi as Data Center Capex Growth Outlook Improves Amid AI Demand - Insider Monkey",live,yes,positive,investment_buildout
5076,2024-10,20241017144500,https://www.nationalobserver.com/2024/10/17/news/amazon-google-nuclear-power-data-centers-clean-energy,nationalobserver.com,"Amazon, Google going nuclear to power data centers with clean energy",live,yes,positive,energy_grid
5077,2024-10,20241023050000,https://hudsonreporter.com/news/blackstone-data-centers/,hudsonreporter.com,Blackstone Invests €7.5 Billion in Data Centers in Spain,live,yes,positive,investment_buildout
5078,2024-10,20241018150000,https://www.openpr.com/news/3700462/modular-data-center-market-growth-rate-top-regions-key-players,openpr.com,modular data center market growth rate top regions key players,slug,yes,positive,investment_buildout
5079,2024-10,20241013151500,https://gulfnews.com/business/markets/gitex-2024-damac-group-plans-1b-investments-on-data-centers-in-thailand-1.1728804930488,gulfnews.com,Gitex 2024: Damac Group plans $1b investments on data centers in Thailand,live,yes,positive,investment_buildout
5080,2024-10,20241015103000,https://www.insidermedia.com/news/national/westbridge-backed-alpine-fire-expands-with-major-acquisition-deal-adds-services-to-the-uk-and-irelands-data-centre-market,insidermedia.com,WestBridge-backed Alpine Fire expands with major acquisition - deal adds services to the UK and Ireland's data centre market  | Insider Media,live,yes,positive,investment_buildout
5081,2024-10,20241025074500,https://www.digitimes.com/news/a20241024PD224/semiconductors-data-data-center-business-transmission.html,digitimes.com,"Win Semi upbeat about compound semiconductors for AI, satellite communication applications",live,no,neutral,other
5082,2024-10,20241018210000,https://www.marketscreener.com/quote/stock/NAVITAS-SEMICONDUCTOR-COR-128455151/news/Navitas-new-IntelliWeave-Control-Technique-Powers-Next-Gen-AI-Data-Centers-above-99-Effici-48111772/,marketscreener.com,Navitas new IntelliWeave Control Technique Powers Next Gen AI Data Centers above Effici,slug,yes,positive,tech_operations
5083,2024-10,20241008103000,https://www.neowin.net/news/google-joins-amazon-and-microsoft-to-consider-nuclear-energy-to-power-ai-data-centers/,neowin.net,google joins amazon and microsoft to consider nuclear energy to power ai data centers,slug,yes,positive,energy_grid
5084,2024-10,20241015164500,https://venturebeat.com/ai/arm-touts-growing-ecosystem-of-sustainable-ai-datacenter-silicon/,venturebeat.com,arm touts growing ecosystem of sustainable ai datacenter silicon,slug,yes,positive,tech_operations
5085,2024-10,20241015070000,https://www.techradar.com/pro/data-centers-must-set-standards-for-net-zero-commitments,techradar.com,Data centers must set standards for net zero commitments | TechRadar,live,yes,neutral,environment_water
5086,2024-10,20241012081500,https://menafn.com/1108770904/ABB-Robotics-And-US-Start-Up-Molg-Tackle-Data-Center-E-Waste-With-Robotic-Micro-Factories-Robotics-Automation-News,menafn.com,ABB Robotics And US Start Up Molg Tackle Data Center Waste With Robotic Micro Factories Robotics Automation News,slug,yes,positive,environment_water
5087,2024-10,20241003113000,https://www.riotimesonline.com/brazil-claims-energy-readiness-for-a-i-and-data-center-boom/,riotimesonline.com,Brazil Claims Energy Readiness for A.I. and Data,live,yes,positive,energy_grid
5088,2024-10,20241018103000,https://www.techgoondu.com/2024/10/18/vertiv-unveils-data-centre-design-to-liquid-cool-nvidia-gb200-racks-for-ai/,techgoondu.com,Vertiv unveils data centre design to liquid-cool Nvidia GB200 racks for AI - Techgoondu,live,yes,positive,tech_operations
5089,2024-10,20241031200000,https://www.mlive.com/news/grand-rapids/2024/10/microsoft-working-to-finalize-plans-for-potential-data-center-in-kent-county.html,mlive.com,microsoft working to finalize plans for potential data center in kent county,slug,yes,neutral,investment_buildout
5090,2024-10,20241022060000,http://koreabizwire.com/stack-infrastructure-delivers-first-data-center-in-japan/295351,koreabizwire.com,stack infrastructure delivers first data center in japan,slug,yes,positive,investment_buildout
5091,2024-10,20241016141500,https://aninews.in/news/business/stl-forays-into-the-ai-led-data-centres-segment-with-an-integrated-optical-portfolio20241016171050/,aninews.in,STL forays into the AI-led Data Centres segment with an integrated optical portfolio,live,yes,positive,investment_buildout
5092,2024-10,20241016141500,https://fortune.com/2024/10/16/google-amazon-microsoft-nuclear-energy-ai-data-centers/,fortune.com,"Inside Google, Amazon, and Microsoft's dueling nuclear-energy investments | Fortune",live,yes,neutral,energy_grid
5093,2024-10,20241017033000,https://aninews.in/news/world/middle-east/uae-khazna-to-build-mena-regions-first-ai-optimised-data-center-in-ajman20241016230540/,aninews.in,UAE: Khazna to build MENA region's first AI-optimised data center in Ajman,live,yes,positive,investment_buildout
5094,2024-10,20241007141500,https://www.zazoom.it/2024-10-07/h-i-g-infrastructure-acquires-controlling-interest-in-data-center-operator-polar/15528368/,zazoom.it,infrastructure acquires controlling interest in data center operator polar,slug,yes,neutral,investment_buildout
5095,2024-10,20241005030000,https://www.thedailynewsonline.com/news/data-center-dispute-developer-puts-pressure-on-gcedc-to-make-right-choice-for-taxpayers/article_f11b8ea4-826a-11ef-b440-430c41bd73ed.html,thedailynewsonline.com,Data center dispute: Developer puts pressure on GCEDC to make right choice for taxpayers,live,yes,negative,community_opposition
5096,2024-10,20241011070000,https://www.openpr.com/news/3687860/green-data-center-market-leading-the-charge-towards-energy,openpr.com,green data center market leading the charge towards energy,slug,yes,positive,energy_grid
5097,2024-10,20241007103000,https://www.finanznachrichten.de/nachrichten-2024-10/63455616-h-i-g-capital-h-i-g-infrastructure-acquires-controlling-interest-in-data-center-operator-polar-008.htm,finanznachrichten.de,"KPS Capital Partners, LP: KPS CAPITAL PARTNERS TO ACQUIRE A CONTROLLING INTEREST IN JENNMAR",live,no,neutral,other
5098,2024-10,20241016133000,https://www.hydrocarbonprocessing.com/news/2024/10-1/neste-my-renewable-diesel-to-power-verne-data-centers-back-up-generators-in-finland/,hydrocarbonprocessing.com,Neste MY Renewable Diesel to power Verne data centers’ back-up generators in Finland,live,yes,positive,energy_grid
5099,2024-10,20241001173000,https://www.datacenterdynamics.com/en/opinions/mitigating-data-center-energy-consumption-in-the-age-of-ai/,datacenterdynamics.com,Mitigating data center energy consumption in the age of AI - DCD,live,yes,neutral,energy_grid
5100,2024-10,20241007174500,https://www.morningstar.com/company-reports/1245579-equinix-is-the-most-connected-data-center-globally-and-will-benefit-from-further-cloud-adoption,morningstar.com,Equinix Is the Most Connected Data Center Globally and Will Benefit From Further Cloud Adoption,live,yes,positive,investment_buildout
5101,2024-11,20241105194500,https://menafn.com/1108853741/Egypts-PM-INTRO-Holding-Discuss-Kemet-Data-Centre-Project,menafn.com,Egypts PM INTRO Holding Discuss Kemet Data Centre Project,slug,yes,neutral,investment_buildout
5102,2024-11,20241107093000,https://www.datacenterdynamics.com/en/news/south-koreas-kiost-signs-agreement-to-develop-underwater-data-center-in-ulsan/,datacenterdynamics.com,South Korea’s KIOST signs agreement to develop underwater data center in Ulsan - DCD,live,yes,positive,investment_buildout
5103,2024-11,20241101013000,https://www.rtoinsider.com/90904-xcel-welcomes-load-growth-data-centers/,rtoinsider.com,Xcel Welcomes Load Growth from Data Centers,live,yes,positive,energy_grid
5104,2024-11,20241128180000,https://www.datacenterdynamics.com/en/news/wingu-group-launches-data-center-and-cls-in-djibouti-tech-park/,datacenterdynamics.com,Wingu Group launches data center and CLS in Djibouti tech park - DCD,live,yes,positive,investment_buildout
5105,2024-11,20241104070000,https://www.cnbc.com/2024/11/04/data-centers-how-big-tech-intends-to-power-ais-thirst-for-energy.html,cnbc.com,"From nuclear to quantum computing, how Big Tech intends to power AI's insatiable thirst for energy",live,yes,neutral,energy_grid
5106,2024-11,20241115151500,https://www.cnbc.com/2024/11/15/elon-musks-xai-raising-up-to-6-billion-to-purchase-100000-nvidia-chips-for-memphis-data-center.html,cnbc.com,"Elon Musk's xAI raising up to $6 billion to purchase 100,000 Nvidia chips for Memphis data center",live,yes,neutral,investment_buildout
5107,2024-11,20241114230000,https://inthesetimes.com/article/microsoft-ai-data-center-water-climate,inthesetimes.com,A Microsoft AI Data Center Saps Water From A Small Mexican Town - In These Times,live,yes,negative,environment_water
5108,2024-11,20241106091500,https://www.afr.com/property/commercial/the-property-giant-that-will-soon-build-more-data-centres-than-sheds-20241106-p5ko9y,afr.com,Goodman Group: Global warehouse developer accelerates into data centres,live,yes,positive,investment_buildout
5109,2024-11,20241127114500,https://www.datacenterknowledge.com:443/energy-power-supply/global-data-center-market-projected-to-near-500-billion-by-2029,datacenterknowledge.com:443,Global Data Center Market Projected to Near $500 Billion by 2029,live,yes,positive,investment_buildout
5110,2024-11,20241122111500,https://it-online.co.za/2024/11/22/ai-data-centres-add-new-power-challenges/,it-online.co.za,AI data centres add new power challenges - IT-Online,live,yes,negative,energy_grid
5111,2024-11,20241125104500,https://www.nakedcapitalism.com/2024/11/data-centers-highlight-the-limits-of-renewable-energy-scaling.html,nakedcapitalism.com,Data Centers Highlight the Limits of Renewable Energy Scaling | naked capitalism,live,yes,negative,energy_grid
5112,2024-11,20241101160000,https://www.startribune.com/farmington-data-center-tract/601173097,startribune.com,farmington data center tract,slug,yes,neutral,investment_buildout
5113,2024-11,20241101143000,https://www.marketscreener.com/quote/stock/KEPPEL-LTD-6492087/news/Aermont-submits-highest-offer-for-data-centre-operator-Nabiax-sources-say-48235078/,marketscreener.com,Aermont submits highest offer for data centre operator Nabiax sources say,slug,yes,neutral,investment_buildout
5114,2024-11,20241118153000,https://www.informationweek.com:443/it-infrastructure/data-center-regulation-trends-to-watch-in-2025,informationweek.com:443,Data Center Regulation Trends to Watch in 2025,live,yes,neutral,policy_regulation
5115,2024-11,20241129161500,https://businessmirror.com.ph/2022/07/25/forward-looking/?text=https:/businessmirror.com.ph/2024/11/30/phl-can-be-key-player-in-data-center-space/,businessmirror.com.ph,Forward-looking |  Atty. Jose Ferdinand M. Rojas II,live,no,neutral,other
5116,2024-11,20241105010000,https://www.sierraleonetimes.com/news/274744416/batelco-and-qareeb-data-centers-sign-mou-at-gateway-gulf-forum,sierraleonetimes.com,Batelco and Qareeb Data Centers Sign MoU at Gateway Gulf Forum,live,yes,positive,investment_buildout
5117,2024-11,20241103150000,https://www.fool.com/investing/2024/11/03/this-data-center-stock-could-go-parabolic-followin/?source=iedfolrf0000001,fool.com,This Data Center Stock Could Go Parabolic Following Nvidia's Blackwell Launch | The Motley Fool,live,yes,positive,investment_buildout
5118,2024-11,20241121191500,https://www.deccanchronicle.com/southern-states/andhra-pradesh/andhra-pradesh-eyes-it-boom-with-new-data-centre-policy-1840213,deccanchronicle.com,Andhra Pradesh Eyes IT Boom with New Data Centre Policy,live,yes,positive,policy_regulation
5119,2024-11,20241125054500,https://www.thefastmode.com/technology-solutions/38319-batelco-almoayyed-to-build-bahrain-s-first-white-space-data-center,thefastmode.com,"Batelco, Almoayyed to Build Bahrain’s First White Space Data Center",live,yes,positive,investment_buildout
